date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:23	43842/43842	---M--	200	added ('OK')	image/jpeg	etag:%225cffb181-ab42%22	http://telegram.org/img/SiteTDesktop_2x.jpg?1	C:/My%20Web%20Sites/a7aa/telegram.org/img/SiteTDesktop_2xc4ca.jpg	(from http://telegram.org/css/telegram.css?236)
12:20:23	280/280	---M--	200	added ('OK')	image/png	etag:%225d5430a6-118%22	http://telegram.org/img/bullet_2x.png?3	C:/My%20Web%20Sites/a7aa/telegram.org/img/bullet_2xeccb.png	(from http://telegram.org/css/telegram.css?236)
12:20:24	1059/1059	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-423%22	http://telegram.org/img/tgme/Arrow_2x.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/tgme/Arrow_2x.png	(from http://telegram.org/css/telegram.css?236)
12:20:24	2794/2794	---M--	200	added ('OK')	image/png	etag:%225a3aa984-aea%22	http://telegram.org/img/tgme/web_icon_2x.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/tgme/web_icon_2x.png	(from http://telegram.org/css/telegram.css?236)
12:20:25	487/487	---M--	200	added ('OK')	image/png	etag:%225a3aa984-1e7%22	http://telegram.org/img/tgme/embed_copy_2x.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/tgme/embed_copy_2x.png	(from http://telegram.org/css/telegram.css?236)
12:20:25	2761/2761	---M--	200	added ('OK')	image/png	etag:%225c90f826-ac9%22	http://telegram.org/img/blog/BlogLogo2x.png?1	C:/My%20Web%20Sites/a7aa/telegram.org/img/blog/BlogLogo2xc4ca.png	(from http://telegram.org/css/telegram.css?236)
12:20:25	136309/136309	---M--	200	added ('OK')	image/jpeg	etag:%225cffb181-21475%22	http://telegram.org/img/SiteDesktop_2x.jpg?2	C:/My%20Web%20Sites/a7aa/telegram.org/img/SiteDesktop_2xc81e.jpg	(from http://telegram.org/css/telegram.css?236)
12:20:26	5088/5088	---M--	200	added ('OK')	image/png	etag:%225ad73458-13e0%22	http://telegram.org/img/rc_icons_2x.png?1	C:/My%20Web%20Sites/a7aa/telegram.org/img/rc_icons_2xc4ca.png	(from http://telegram.org/css/telegram.css?236)
12:20:26	88646/88646	---M--	200	added ('OK')	image/jpeg	etag:%225eb6fd6e-15a46%22	http://telegram.org/img/SiteiOS_2x.jpg?2	C:/My%20Web%20Sites/a7aa/telegram.org/img/SiteiOS_2xc81e.jpg	(from http://telegram.org/css/telegram.css?236)
12:20:27	4116/4116	---M--	200	added ('OK')	image/png	etag:%225c90f826-1014%22	http://telegram.org/img/blog/BlogLogo3x.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/blog/BlogLogo3x.png	(from http://telegram.org/css/telegram.css?236)
12:20:29	54113/54113	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:20:28%20GMT	https://t.me/s/ittzA7aa?before=5753	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa9a6e.html	(from https://t.me/s/ittzA7aa)
12:20:30	80325/80325	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:20:29%20GMT	https://t.me/s/ittzA7aa?before=5764	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aad74b.html	(from https://t.me/s/ittzA7aa)
12:20:31	83306/83306	---MCZ	200	added ('OK')	text/css	etag:W/%2264286cfd-1456a%22	http://telegram.org/css/widget-frame.css?66	C:/My%20Web%20Sites/a7aa/telegram.org/css/widget-frame3295.css	(from https://t.me/s/ittzA7aa)
12:20:32	27441/27441	---MCZ	200	added ('OK')	text/css	etag:W/%2263b70e44-6b31%22	http://telegram.org/css/telegram-web.css?37	C:/My%20Web%20Sites/a7aa/telegram.org/css/telegram-weba5bf.css	(from https://t.me/s/ittzA7aa)
12:20:32	1222/1222	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-4c6%22	http://telegram.org/img/emoji/40/F09FA48D.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09FA48D.png	(from https://t.me/s/ittzA7aa)
12:20:36	0/0	---M-Z	302	error ('Found')	text/html	date:Wed,%2014%20Jun%202023%2012:20:33%20GMT	https://t.me/	C:/My%20Web%20Sites/a7aa/t.me/index.html	(from https://t.me/s/ittzA7aa)
12:20:37	2572/2572	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-a0c%22	http://telegram.org/img/emoji/40/F09F8C9F.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F8C9F.png	(from https://t.me/s/ittzA7aa)
12:20:39	8953/8953	---M--	200	added ('OK')	image/jpeg	etag:%22edfe8c69b7977c968af71273f7c2912463800a08%22	https://cdn4.telegram-cdn.org/file/aPQo1P4XKTWuAOwKNMTKpLb4diLb_JWbp8N3IklsP__4V65S2ARdsBCFWCStpp59jakXDiTM697uuRWUZNT4cOhxmXA--OnPgKSa7wp9fhT-BK5Y35ygwrGe5JKZnTIgH8htqTayWtLDqb_USZKNOAR0zckkPXpyzduYhirFE8FYRDvqVzxYOXbWTtY2qqetA7cfhf7Fy5qA8Nb0wdHJgZ-lt6HoAwBHfzvkgwTZ0MD1VsEgZ2oKCnnXh875HNmS9_sn-OLidHvfqC-SIHVXYS8r92E8m9oaPvIPZixSmxZ0CrzVIiDi1zXIsy0Fe43CJxv5IEOfeOYeXh9DzReJXQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/aPQo1P4XKTWuAOwKNMTKpLb4diLb_JWbp8N3IklsP__4V65S2ARdsBCFWCStpp59jakXDiTM697uuRWUZNT4cOhxmXA--OnPgKSa7wp9fhT-BK5Y35ygwrGe5JKZnTIgH8htqTayWtLDqb_USZKNOAR0zckkPXpyzduYhirFE8FYRDvqVzxYOXbWTtY2	(from https://t.me/s/ittzA7aa)
12:20:40	93855/93855	---M--	200	added ('OK')	image/jpeg	etag:%2260761719-16e9f%22	http://telegram.org/img/tdirect_2x.jpg?1	C:/My%20Web%20Sites/a7aa/telegram.org/img/tdirect_2xc4ca.jpg	(from http://telegram.org/css/telegram.css?236)
12:20:46	37396/37396	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:20:39%20GMT	https://t.me/ittzA7aa/5753?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5753dd5c.html	(from https://t.me/s/ittzA7aa)
12:20:58	85254/85254	---M--	200	added ('OK')	image/jpeg	etag:%22d9d65c23da04bf377ccb090b9f95157a63646480%22	https://cdn4.telegram-cdn.org/file/pmXE7pPt5eodKVQ6y8EjbDxjxl5mZWJKZpZ9bL7MnLv2J98ogc9KbbLUdCHU7pY1nqgqdYEo_RU03QrpSMKh1crOXM2KdMkEbkH05szIltuIUEvFyQNE951iLNNJQVCrI_4zxDhaR9smOZ42oSqZF-gtz77oH4z_H08axZMSDmHoN4zlclKIPyr_wrTVfKcT7UDDghy8eFyUpFJCelMDFhxhn0HR9Sr2b6vWKqhDnfAHICKai511Xxw9uqlWEnq9pmQ0l4rUot0KuOz6WG5OyVrzBO2-SZOBt-1bsRJtaqCW-XYAa50fqgZpFcbpkCd2fIvy83XOfdloNBjAQLF71A.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/pmXE7pPt5eodKVQ6y8EjbDxjxl5mZWJKZpZ9bL7MnLv2J98ogc9KbbLUdCHU7pY1nqgqdYEo_RU03QrpSMKh1crOXM2KdMkEbkH05szIltuIUEvFyQNE951iLNNJQVCrI_4zxDhaR9smOZ42oSqZF-gtz77oH4z_H08axZMSDmHoN4zlclKIPyr_wrTV	(from https://t.me/s/ittzA7aa)
12:20:59	37225/37225	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:20:47%20GMT	https://t.me/ittzA7aa/5754?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5754dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:06	54127/54127	---M--	200	added ('OK')	image/jpeg	etag:%221a6dc34bdafb8a23ac87601b2b7bfd511a56b4d3%22	https://cdn4.telegram-cdn.org/file/A2tlMcaADm7Yw6AtCxHo5OvKwelt9QljTFdec2gGctKIHwFl4qTYOd68bxkDjsoWcaEH6tbP5Y61mWDNpzoIU0HcGYTrXCirCQcmh-zDAoH8E0emQnywu3qK5d29W-mQVXHzYDVtxH-RoCbe3dZE52jV5Q69HucfrfYVCQYgjP3iAbgwlnS6NG8GuAS3nmKOhnyliCImenO7lZdxaNZ7YL5NXAyxdEavydSLCiJ19mQXX8zyBMrTfuXOC2GO68zWGffENOR8SVPrXEd_l2iq8ZHkpC6KpflmDFgKE_3HXIYJt0L70bMzROpTh1ATXXj6LLUsH35Tr8h5mTd3oWue_A.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/A2tlMcaADm7Yw6AtCxHo5OvKwelt9QljTFdec2gGctKIHwFl4qTYOd68bxkDjsoWcaEH6tbP5Y61mWDNpzoIU0HcGYTrXCirCQcmh-zDAoH8E0emQnywu3qK5d29W-mQVXHzYDVtxH-RoCbe3dZE52jV5Q69HucfrfYVCQYgjP3iAbgwlnS6NG8GuAS3	(from https://t.me/s/ittzA7aa)
12:21:09	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:20:59%20GMT	https://t.me/ittzA7aa/5755?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5755dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:09	378093/378093	---M--	200	added ('OK')	image/png	etag:%225e44f3af-5c4ed%22	https://osx.telegram.org/updates/site/artboard_2x.png	C:/My%20Web%20Sites/a7aa/osx.telegram.org/updates/site/artboard_2x.png	(from http://telegram.org/css/telegram.css?236)
12:21:14	37223/37223	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:09%20GMT	https://t.me/ittzA7aa/5756?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5756dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:18	83545/83545	---M--	200	added ('OK')	image/jpeg	etag:%225e0e76589e21a6fab7dd94719184c4ab3966758a%22	https://cdn4.telegram-cdn.org/file/J-7NzSzkxgnPzlVbZKLhXKixwLsqUJ86OXz3RMZY8oZEb7I_h1Jyelz1xNhUOQ8mjTNcbPd0MhZ6nINyqaE2phHZ3UGI3JMnepimF7a8ozxD0Bx0KqoRPor10Ke_G2JRkC-H_dIO-DJIrfKhJhsibhKNdcPgNxqqY3hVOetqB6vckZ8O_beYtc4VrAseo7P2vJqGXOdZSCJcaIF_V4OXLYLEHQhRQw7pDOMIVdN7JGUK1QG_sj1IvJ-CnfEqBxGW9Ta96QfAY9M2ws_k8U6NedsSVVKMreFaJCCByvusePHjoWj8v54YxDSd3_nCTGFnGEPYlwOStzv_WH0jke0ujQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/J-7NzSzkxgnPzlVbZKLhXKixwLsqUJ86OXz3RMZY8oZEb7I_h1Jyelz1xNhUOQ8mjTNcbPd0MhZ6nINyqaE2phHZ3UGI3JMnepimF7a8ozxD0Bx0KqoRPor10Ke_G2JRkC-H_dIO-DJIrfKhJhsibhKNdcPgNxqqY3hVOetqB6vckZ8O_beYtc4VrAse	(from https://t.me/s/ittzA7aa)
12:21:22	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:15%20GMT	https://t.me/ittzA7aa/5757?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5757dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:24	80322/80322	---M--	200	added ('OK')	image/jpeg	etag:%22236e726deff0d1147301f3b9e4bd6da7e1e7631d%22	https://cdn4.telegram-cdn.org/file/MQnY1_3VBdiUBVOO7p75lU5SeUCFKsx0JhR_GQcv8_V3ugvh4MRQD5YohH0WT1uuQ_ijrbsWJBmbLkpN_Kw1suN96VtPUcDDnuxFqSr4Ltjcr2hYii0j4jhZ2AXgMpo8WJaQgXVhlRGD4e7sCEiuVMFPYRowq1kQgdvx6ClTGOnKy-e0E8rfen_jamOefkZZz5X5-dI9QEfPwvBlIXnlI33pA1L2_6xJTm0M_wzkbQZcYCxzMRlBOogskzmHSPX9WLCJQLM-zu69-BRwlH0WxvwYE6NgCqIYxLamIKeFNbKuSdLJ1e2TMSoEy_Ch9EOl9URv_260f0tlyOYGBiIWKg.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/MQnY1_3VBdiUBVOO7p75lU5SeUCFKsx0JhR_GQcv8_V3ugvh4MRQD5YohH0WT1uuQ_ijrbsWJBmbLkpN_Kw1suN96VtPUcDDnuxFqSr4Ltjcr2hYii0j4jhZ2AXgMpo8WJaQgXVhlRGD4e7sCEiuVMFPYRowq1kQgdvx6ClTGOnKy-e0E8rfen_jamOe	(from https://t.me/s/ittzA7aa)
12:21:24	848511/848511	---M--	200	added ('OK')	image/png	etag:%225a184dcd-cf27f%22	http://telegram.org/img/team-sprite.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/team-sprite.png	(from http://telegram.org/css/telegram.css?236)
12:21:24	80895/80895	---M--	200	added ('OK')	image/jpeg	etag:%22d1bcad4ee735e7d30f68623b7f0be919804f776f%22	https://cdn4.telegram-cdn.org/file/lIQ6T281bvCq2lDndW672fUlvi9Ej89deeUe8MPrv87YvqhHxvGCt1jCs0VFO_T8uItNN_49qLzDPS7DosX6a_dUwF-ux_UuyTKpD96uaFPOZp8V4s57Eh_rx0ZPtc9Gz9rJFuln8QKFZIEh1YU6h-bE9Pr7Ut81a8bC8yea_ovHxzlF4PXAi4wgepaOSnhmK8hUK0Ss86migqXBSgwJoyHLLewtPLuVcelmUUe5ibegKSsVVCTRg2wKq-UZvMvtcFkY3REieBpBoi-zn_qGEDJ0LfHaiph6s9s9bzAfvxVwcTHJtmTdN_JlXRDHwyT-z5U0aW4lHSPh38WlPOZyoA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/lIQ6T281bvCq2lDndW672fUlvi9Ej89deeUe8MPrv87YvqhHxvGCt1jCs0VFO_T8uItNN_49qLzDPS7DosX6a_dUwF-ux_UuyTKpD96uaFPOZp8V4s57Eh_rx0ZPtc9Gz9rJFuln8QKFZIEh1YU6h-bE9Pr7Ut81a8bC8yea_ovHxzlF4PXAi4wgepaO	(from https://t.me/s/ittzA7aa)
12:21:24	37225/37225	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:22%20GMT	https://t.me/ittzA7aa/5758?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5758dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:24	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:24%20GMT	https://t.me/ittzA7aa/5759?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5759dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:24	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:24%20GMT	https://t.me/ittzA7aa/5760?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5760dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:25	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:25%20GMT	https://t.me/ittzA7aa/5761?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5761dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:25	37224/37224	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:25%20GMT	https://t.me/ittzA7aa/5762?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5762dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:26	2503/2503	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-9c7%22	http://telegram.org/img/emoji/40/F09F929E.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F929E.png	(from https://t.me/s/ittzA7aa)
12:21:26	83985/83985	---M--	200	added ('OK')	image/jpeg	etag:%22eeae89f796828e15ba218ace942e48a53e87ef46%22	https://cdn4.telegram-cdn.org/file/m2KNDa3K4Kv3640BFSoMtGaOIZzzN2dSGZ8hi6tPaZYiI2c7b9yaHl5ZwfxbCK_lV3Z7tX0sdY672N7TuFMpYgKoJnbPwYY5pe-giS9HMvteCUFXzZoe6PxoU7SbRGmKdv1YClZrVj74-Mt1JFEC4bXAY6I8TIxqDMyg0ihB-Ff0nyXohY_1v9-eyhjv4RtnF052gYp3G_9MzGA30PQltTa5Yp3ucYrp8aDsis3OVkRYXHdOvbm4oIUkI2ShBaGRsWEOZTXB6A2SO6QGyMRB3PVV5A_JcATNR3IkGc34GDZXMpJvBXGcop3b59tVUGrhxv48JRV-Zg1i21odDeeQAw.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/m2KNDa3K4Kv3640BFSoMtGaOIZzzN2dSGZ8hi6tPaZYiI2c7b9yaHl5ZwfxbCK_lV3Z7tX0sdY672N7TuFMpYgKoJnbPwYY5pe-giS9HMvteCUFXzZoe6PxoU7SbRGmKdv1YClZrVj74-Mt1JFEC4bXAY6I8TIxqDMyg0ihB-Ff0nyXohY_1v9-eyhjv	(from https://t.me/s/ittzA7aa)
12:21:27	2065/2065	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-811%22	http://telegram.org/img/emoji/40/F09F8DAC.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F8DAC.png	(from https://t.me/s/ittzA7aa)
12:21:28	1947/1947	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-79b%22	http://telegram.org/img/emoji/40/F09F869A.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F869A.png	(from https://t.me/s/ittzA7aa)
12:21:28	1791/1791	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-6ff%22	http://telegram.org/img/emoji/40/F09F929F.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F929F.png	(from https://t.me/s/ittzA7aa)
12:21:28	84971/84971	---M--	200	added ('OK')	image/jpeg	etag:%22058f5bd4685fa69a513d37eba7272ba162585906%22	https://cdn4.telegram-cdn.org/file/XQQkIBUDMB-4QRi2qr0eQeRmpY2zb20RMlMXCCeEZBrhCwpGJXGV-Rxl2LW4VjPTdaGe1PgAUPcSdvCN43N9I4SB69bdNNeYrVrqrzEvQg9mucGRoHVR7Lhd_4iW6J6nXFK3M_VWfeSyKKkzb0Nk5O4FE8Y3K8JL2EuAiAjwiNvD-_bcAvlK8TfwGL0ey7V6cUQpdjk8yxG3JYLXIIXVdyA1WakuQ8ts2eA8hjqi7vUk4jmAAK_IU4pGA__ojOkqOALQXBT8HLwJmBt9bdeGK5BvxF7f5bvn5FFnekqoLcLVXpA1cHpDLTd4Q4N5K3CH09QHn1zwOzQDs0W5K1lyIA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/XQQkIBUDMB-4QRi2qr0eQeRmpY2zb20RMlMXCCeEZBrhCwpGJXGV-Rxl2LW4VjPTdaGe1PgAUPcSdvCN43N9I4SB69bdNNeYrVrqrzEvQg9mucGRoHVR7Lhd_4iW6J6nXFK3M_VWfeSyKKkzb0Nk5O4FE8Y3K8JL2EuAiAjwiNvD-_bcAvlK8TfwGL0e	(from https://t.me/s/ittzA7aa)
12:21:28	80530/80530	---M--	200	added ('OK')	image/jpeg	etag:%22ca119e896a05f5911134a5d9872cf5848a9ec737%22	https://cdn4.telegram-cdn.org/file/Mxp-_wTDOYKvLYKRh5-fg0hhg1l8haw3VMyK6rWyr51YXoeeBvWOeWwVvYEI3rAH7OV-ChACJSHpmW5Zt7OcAYU-aQczYCUKG60v7ZG1UhXr-HOHxuxjZXb6SkIyFlCJ5vzD9yQvkbQ9zfya3qLvkUq4k1cH-f_2CMwTMnIm_YhV9eAy6xN7T_NzDHykkzdY60P3f0lLtRCC3pwVA74NhZbhIlgmt5fyz4ISOJRLHugovv0_gw8Lfav_oCaYmMu4WrwZ7v_-MKZUChSEUBaNtGILQtTkP9D_yoVP3uEw9ym6JuVJl6ARBaMV9DjCUD5bsyoUc7_OUAC8nPnI8A0IAQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/Mxp-_wTDOYKvLYKRh5-fg0hhg1l8haw3VMyK6rWyr51YXoeeBvWOeWwVvYEI3rAH7OV-ChACJSHpmW5Zt7OcAYU-aQczYCUKG60v7ZG1UhXr-HOHxuxjZXb6SkIyFlCJ5vzD9yQvkbQ9zfya3qLvkUq4k1cH-f_2CMwTMnIm_YhV9eAy6xN7T_NzDHyk	(from https://t.me/s/ittzA7aa)
12:21:28	80770/80770	---M--	200	added ('OK')	image/jpeg	etag:%224ea5da2702af2e3f723f9fb913ed592e10fcbf0f%22	https://cdn4.telegram-cdn.org/file/W7RHxQgcK9jxXbtIIdLT9Om-6dfscp8s8Ed8iVHKQUPBdkDdB0F_OaznzinS28FBfo-DPltvzUEBiL09VS0ciTEBcOPnjljQI8HbUq5dYqJSDyCWYrAnKoK17_jqZAumDyNqN_OeJaB9KiPF_g97-f9rEwmRTo455_w3xhBh_V-77oLqYKGM41p1xBoouHsoGIOMKs_DKFUOFOg1q1gwYKFtzaXbTiAkV8mTBlQatEkmReHAVWKTFv1UNuqCPI01xsW0QpZgLhCjAzz1kH4CY-E4mMF_YquFtvgVuhErrCoSN2_oR4PVPG1KhFottbpcJ9jejdB5ng3SyVzql_70yg.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/W7RHxQgcK9jxXbtIIdLT9Om-6dfscp8s8Ed8iVHKQUPBdkDdB0F_OaznzinS28FBfo-DPltvzUEBiL09VS0ciTEBcOPnjljQI8HbUq5dYqJSDyCWYrAnKoK17_jqZAumDyNqN_OeJaB9KiPF_g97-f9rEwmRTo455_w3xhBh_V-77oLqYKGM41p1xBoo	(from https://t.me/s/ittzA7aa)
12:21:29	37300/37300	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:29%20GMT	https://t.me/ittzA7aa/5753	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5753.html	(from https://t.me/s/ittzA7aa)
12:21:29	37392/37392	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:29%20GMT	https://t.me/ittzA7aa/5763?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5763dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:29	37217/37217	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:29%20GMT	https://t.me/ittzA7aa/5764?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5764dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:29	37217/37217	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:29%20GMT	https://t.me/ittzA7aa/5765?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5765dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:30	37218/37218	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:30%20GMT	https://t.me/ittzA7aa/5766?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5766dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:30	37218/37218	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:30%20GMT	https://t.me/ittzA7aa/5767?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5767dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:30	37218/37218	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:30%20GMT	https://t.me/ittzA7aa/5768?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5768dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:30	37218/37218	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:30%20GMT	https://t.me/ittzA7aa/5769?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5769dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:30	37218/37218	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:30%20GMT	https://t.me/ittzA7aa/5770?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5770dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:31	37217/37217	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:31%20GMT	https://t.me/ittzA7aa/5771?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5771dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:31	37218/37218	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:31%20GMT	https://t.me/ittzA7aa/5772?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5772dd5c.html	(from https://t.me/s/ittzA7aa)
12:21:32	2027/2027	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-7eb%22	http://telegram.org/img/emoji/40/F09F96A4.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F96A4.png	(from https://t.me/s/ittzA7aa)
12:21:32	2581/2581	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-a15%22	http://telegram.org/img/emoji/40/F09F94A5.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F94A5.png	(from https://t.me/s/ittzA7aa)
12:21:32	37296/37296	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:21:32%20GMT	https://t.me/ittzA7aa/5763	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5763.html	(from https://t.me/s/ittzA7aa)
12:21:34	24604/24604	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264242194-601c%22	http://telegram.org/js/tgsticker.js?31	C:/My%20Web%20Sites/a7aa/telegram.org/js/tgstickerc16a.js	(from https://t.me/s/ittzA7aa)
12:21:35	11875/11875	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262345fd4-2e63%22	http://telegram.org/js/telegram-web.js?14	C:/My%20Web%20Sites/a7aa/telegram.org/js/telegram-webaab3.js	(from https://t.me/s/ittzA7aa)
12:21:35	95786/95786	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05e7c6-1762a%22	http://telegram.org/js/jquery.min.js	C:/My%20Web%20Sites/a7aa/telegram.org/js/jquery.min.js	(from https://t.me/s/ittzA7aa)
12:21:36	93974/93974	---MCZ	200	added ('OK')	application/javascript	etag:W/%226441889b-16f16%22	http://telegram.org/js/widget-frame.js?62	C:/My%20Web%20Sites/a7aa/telegram.org/js/widget-frame44f6.js	(from https://t.me/s/ittzA7aa)
12:21:36	98729/98729	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05e7c6-181a9%22	http://telegram.org/js/jquery-ui.min.js	C:/My%20Web%20Sites/a7aa/telegram.org/js/jquery-ui.min.js	(from https://t.me/s/ittzA7aa)
12:21:36	9371/9371	---M-Z	200	added ('OK')	text/css	etag:%22249b-5f3dc9a28285a-gzip%22	https://up-ipa.xyz/css/app.css?v=2.2.7	C:/My%20Web%20Sites/a7aa/up-ipa.xyz/css/app90b7.css	(from https://up-ipa.xyz/share/fygGKkzHoVTNMXYw/system/1904c402-c72d-4104-ae0e-552b8d6b2da0.png?v=2.2.7)
